,PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
1129,62617730,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
1130,62621720,UG,BS   ,Bachelor of Science,12/10/21,BSCMS,Communication & Mass Media (SN)
1131,126909930,UG,BS   ,Bachelor of Science,12/7/23,BSSPT,Sport Management
1132,877800,UG,BA   ,Bachelor of Arts,11/8/21,BAENG,ENGLISH
1133,3362240,UG,BS   ,Bachelor of Science,8/31/19,BSMLX,MINISTERIAL LEADERSHIP (SN)
1134,62639010,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
1135,65074240,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
1136,72906610,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
1137,80341310,UG,BS   ,Bachelor of Science,4/7/22,BSBIO,General Biology
1138,80342640,UG,BS   ,Bachelor of Science,12/10/20,BSLDR,Organizational Leadership
1139,80346630,UG,BS   ,Bachelor of Science,5/2/23,BSMLX,MINISTERIAL LEADERSHIP (SN)
1140,80357270,UG,BS   ,Bachelor of Science,5/2/23,BSMGT,Management
1141,80375890,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
1142,80385200,UG,ACM  ,Assoc Christian Ministry,12/17/20,ACM,Christian Ministry (SN)
1143,80386530,UG,ACM  ,Assoc Christian Ministry,4/30/21,ACM,Christian Ministry (SN)
1144,80394510,UG,BS   ,Bachelor of Science,6/28/22,BSMNL,MINISTERIAL LEADERSHIP (SN)
1145,136617600,UG,AML  ,Assoc Min Leadership,5/2/23,AAMLO,MINISTERIAL LEADERSHIP (SN)
1146,62725460,UG,BBA  ,Bachelor of Busi Admin,8/23/22,BBA,Business Administration (SN)
1147,62732110,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
1148,62746740,UG,BS   ,Bachelor of Science,12/18/20,BSMGT,Management
1149,40108810,UG,BS   ,Bachelor of Science,1/31/18,SDSSC,Secondary Social Sciences
1150,40118120,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
1151,80423770,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
1152,73721900,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
1153,84521500,UG,ACM  ,Assoc Christian Ministry,4/30/21,ACM,Christian Ministry (SN)
1154,84549430,UG,BS   ,Bachelor of Science,6/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
1155,62774670,UG,BBA  ,Bachelor of Busi Admin,12/13/19,BBALD,BUSINESS LEADERSHIP (SN)
1156,62776000,UG,AML  ,Assoc Min Leadership,6/30/18,AML,Ministerial Leadership (SN)
1157,62785310,UG,BS   ,Bachelor of Science,5/4/18,ELEMK,Elementary Education
1158,62786640,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
1159,84580020,UG,BS   ,Bachelor of Science,12/7/24,BSGS,General Studies
1160,84581350,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
1161,84590660,UG,BBA  ,Bachelor of Busi Admin,8/31/20,BBA,Business Administration (SN)
1162,84603960,UG,BS   ,Bachelor of Science,9/18/23,BSFLM,Film Production
1163,69215860,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
1164,69225170,UG,BS   ,Bachelor of Science,12/17/20,BSCRO,Criminal Justice (SN)
1165,69227830,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
1166,137427570,UG,BS   ,Bachelor of Science,8/22/23,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
1167,74749990,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
1168,62839840,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
1169,62854470,UG,AML  ,Assoc Min Leadership,4/26/19,AML,Ministerial Leadership (SN)
1170,62861120,UG,AA   ,Associate of Arts,5/4/18,AAGN,General Education
1171,69233150,UG,BS   ,Bachelor of Science,12/10/21,BSINB,International Business
1172,69253100,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
1173,74772600,UG,BS   ,Bachelor of Science,5/3/22,BSFLM,Film Production
1174,74785900,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
1175,74807180,UG,BS   ,Bachelor of Science,12/10/21,BSSMC,SPORT MANAGEMENT: COACHING
1176,74812500,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
1177,62886390,UG,BS   ,Bachelor of Science,8/25/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
1178,45975440,UG,BS   ,Bachelor of Science,12/14/18,BSPSO,PSYCHOLOGY (SN)
1179,45978100,UG,BS   ,Bachelor of Science,4/26/19,BSCRM,Criminal Justice
1180,23701930,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1181,64699180,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
1182,69293000,UG,BS   ,Bachelor of Science,12/15/22,BSCRO,Criminal Justice (SN)
1183,69344870,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
1184,69364820,UG,BS   ,Bachelor of Science,4/26/19,BSHUS,Human Services (SN)
1185,74816490,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
1186,74817820,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
1187,74824470,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
1188,74828460,UG,BS   ,Bachelor of Science,4/24/20,BSPSO,PSYCHOLOGY (SN)
1189,74848410,UG,BS   ,Bachelor of Science,4/30/23,BSCRO,Criminal Justice (SN)
1190,57083600,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
1191,57186010,UG,BA   ,Bachelor of Arts,4/26/19,BAMDS,Multidisciplinary Studies
1192,57187340,UG,BS   ,Bachelor of Science,5/4/18,BSPMN,PRACTICAL MINISTRIES
1193,57190000,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
1194,57191330,UG,BS   ,Bachelor of Science,4/24/20,BSKOT,Kinesiology: Pre-Occupational Therapy
1195,56028910,UG,BS   ,Bachelor of Science,4/30/21,BSSMC,SPORT MANAGEMENT: COACHING
1196,52790360,UG,BS   ,Bachelor of Science,12/13/19,BSHIS,HISTORY
1197,96850600,UG,BS   ,Bachelor of Science,5/2/23,BSLGS,Legal Studies
1198,69390090,UG,BA   ,Bachelor of Arts,4/24/20,BAMUS,Music
1199,69449940,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
1200,69451270,UG,BS   ,Bachelor of Science,6/30/21,BSCRM,Criminal Justice
1201,74913580,UG,BS   ,Bachelor of Science,6/28/22,BSLGS,Legal Studies
1202,74914910,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
1203,74928210,UG,BS   ,Bachelor of Science,4/30/21,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
1204,4652340,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
1205,51923200,UG,BS   ,Bachelor of Science,12/14/18,BSHUS,Human Services (SN)
1206,51928520,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
1207,51929850,UG,BS   ,Bachelor of Science,4/26/19,BSPMN,PRACTICAL MINISTRIES
1208,51931180,UG,BS   ,Bachelor of Science,4/26/19,BIOPR,BIOLOGY: PRE-MED
1209,51932510,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
1210,46653740,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
1211,58716840,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
1212,64761690,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1213,96905130,UG,BS   ,Bachelor of Science,5/2/23,BSCMS,Communication & Mass Media (SN)
1214,96906460,UG,BS   ,Bachelor of Science,5/2/23,RNBSN,Nursing (SN)
1215,74938850,UG,BS   ,Bachelor of Science,12/10/20,BSECE,Early Childhood Education
1216,74945500,UG,BS   ,Bachelor of Science,8/20/20,BSCOM,COMMUNICATION
1217,74952150,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
1218,56708540,UG,BS   ,Bachelor of Science,12/14/18,BSLGS,Legal Studies
1219,56709870,UG,BS   ,Bachelor of Science,8/31/18,BSPMN,PRACTICAL MINISTRIES
1220,57928150,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
1221,57929480,UG,BS   ,Bachelor of Science,4/26/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1222,57930810,UG,BS   ,Bachelor of Science,4/26/19,BSFLM,Film Production
1223,57932140,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
1224,57933470,UG,BS   ,Bachelor of Science,12/14/18,BSINB,International Business
1225,57937460,UG,BS   ,Bachelor of Science,4/26/19,BSCRM,Criminal Justice
1226,140058310,UG,BBA  ,Bachelor of Busi Admin,6/27/23,BBA,Business Administration (SN)
1227,64856120,UG,AML  ,Assoc Min Leadership,3/31/19,AML,Ministerial Leadership (SN)
1228,54859840,UG,BS   ,Bachelor of Science,7/31/18,BSDJR,DIGITAL JOURNALISM
1229,54867820,UG,BS   ,Bachelor of Science,8/31/18,BSINB,International Business
1230,58901710,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
1231,58666300,UG,BS   ,Bachelor of Science,12/13/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1232,64889370,UG,BS   ,Bachelor of Science,4/30/21,BSPSO,PSYCHOLOGY (SN)
1233,80451700,UG,BA   ,Bachelor of Arts,4/28/22,BAMUS,Music
1234,80454360,UG,BS   ,Bachelor of Science,12/8/22,BSKOT,Kinesiology: Pre-Occupational Therapy
1235,83293910,UG,BS   ,Bachelor of Science,4/29/22,BSSMB,SPORT MANAGEMENT: BUSINESS
1236,55679120,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
1237,55680450,UG,BS   ,Bachelor of Science,12/13/19,BSACT,Accounting
1238,53891600,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
1239,53892930,UG,BS   ,Bachelor of Science,5/4/18,BSDJR,DIGITAL JOURNALISM
1240,55128500,UG,BS   ,Bachelor of Science,4/10/20,BSBIO,General Biology
1241,55129830,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
1242,69590920,UG,AA   ,Associate of Arts,8/31/21,AAGN,General Education
1243,69606880,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
1244,58922990,UG,BS   ,Bachelor of Science,10/31/19,BSCRO,Criminal Justice (SN)
1245,75008010,UG,BS   ,Bachelor of Science,5/3/22,BSLDR,Organizational Leadership
1246,64931930,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
1247,64935920,UG,BS   ,Bachelor of Science,6/30/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
1248,64937250,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
1249,80500910,UG,BS   ,Bachelor of Science,8/23/22,BSPSO,PSYCHOLOGY (SN)
1250,80514210,UG,BS   ,Bachelor of Science,4/30/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
1251,80516870,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
1252,80518200,UG,BS   ,Bachelor of Science,4/29/22,SDBIO,Secondary Biology
1253,83295240,UG,BS   ,Bachelor of Science,1/20/23,BSFIN,Finance
1254,83296570,UG,BA   ,Bachelor of Arts,4/27/23,BAMDS,Multidisciplinary Studies
1255,83297900,UG,BA   ,Bachelor of Arts,12/10/21,BAICS,INTERCULTURAL STUDIES
1256,83301890,UG,BS   ,Bachelor of Science,12/7/23,BSN,Nursing
1257,83303220,UG,BA   ,Bachelor of Arts,3/7/23,BAWM,WORSHIP MINISTRIES
1258,83307210,UG,BS   ,Bachelor of Science,8/22/23,BSCMS,Communication & Mass Media (SN)
1259,83308540,UG,BS   ,Bachelor of Science,4/27/23,BSBIM,Biology: Medical Sciences
1260,83309870,UG,BS   ,Bachelor of Science,12/8/22,BPMBS,PRACTICAL MINISTRIES (PA-M)
1261,83312530,UG,BS   ,Bachelor of Science,6/28/22,BSCOM,COMMUNICATION
1262,83313860,UG,BS   ,Bachelor of Science,12/12/23,BSLDO,Organizational Leadership (SN)
1263,83315190,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
1264,83320510,UG,BA   ,Bachelor of Arts,12/15/22,BLCTU,"LANGUAGE, CULTURE, & TRADE: CUSTOM"
1265,83324500,UG,BS   ,Bachelor of Science,12/15/22,BSPSO,PSYCHOLOGY (SN)
1266,83336470,UG,BS   ,Bachelor of Science,5/2/23,BSHUS,Human Services (SN)
1267,50512070,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
1268,69633480,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
1269,69646780,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
1270,45317090,UG,BS   ,Bachelor of Science,12/10/20,BSMUB,MUSIC BUSINESS
1271,62776000,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
1272,64977150,UG,BS   ,Bachelor of Science,10/31/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
1273,64978480,UG,BS   ,Bachelor of Science,8/30/21,BSPSO,PSYCHOLOGY (SN)
1274,64997100,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
1275,64857450,UG,BS   ,Bachelor of Science,12/14/18,BSCOM,COMMUNICATION
1276,80535490,UG,BS   ,Bachelor of Science,4/30/21,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1277,80543470,UG,BS   ,Bachelor of Science,4/24/20,BSBPL,Business & Professional Leadership (SN)
1278,80552780,UG,BS   ,Bachelor of Science,5/2/23,BSPSY,Psychology
1279,80554110,UG,BS   ,Bachelor of Science,6/27/23,BSECE,Early Childhood Education
1280,80570070,UG,BS   ,Bachelor of Science,3/20/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
1281,59538780,UG,BM   ,Bachelor of Music,12/14/18,BMPV,MUSIC PERFORMANCE: VOCAL
1282,97141870,UG,AA   ,Associate of Arts,5/3/22,AAGN,General Education
1283,83347110,UG,BS   ,Bachelor of Science,12/15/22,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
1284,83380360,UG,BS   ,Bachelor of Science,12/7/23,BSECE,Early Childhood Education
1285,83384350,UG,BS   ,Bachelor of Science,5/2/23,BSPCJ,Psychology & Criminal Justice
1286,68460420,UG,ACM  ,Assoc Christian Ministry,4/26/19,ACM,Christian Ministry (SN)
1287,68485690,UG,BS   ,Bachelor of Science,10/4/21,BSGS,General Studies
1288,68489680,UG,BS   ,Bachelor of Science,9/13/21,BSBPL,Business & Professional Leadership (SN)
1289,68491010,UG,BS   ,Bachelor of Science,8/31/19,BSSMB,SPORT MANAGEMENT: BUSINESS
1290,69680030,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
1291,69695990,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
1292,69697320,UG,BS   ,Bachelor of Science,4/27/23,BSMGT,Management
1293,88063290,UG,BS   ,Bachelor of Science,5/3/22,BSGRD,Graphic Design
1294,64675240,UG,BS   ,Bachelor of Science,4/28/22,ELEMK,Elementary Education
1295,75061210,UG,AML  ,Assoc Min Leadership,10/31/20,AML,Ministerial Leadership (SN)
1296,75079830,UG,BS   ,Bachelor of Science,8/23/22,BSGSU,GENERAL STUDIES (SN)
1297,75082490,UG,BS   ,Bachelor of Science,7/31/20,BSMGT,Management
1298,75087810,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
1299,119673400,UG,AA   ,Associate of Arts,12/12/23,AAGN,General Education
1300,45787910,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1301,65033010,UG,BS   ,Bachelor of Science,8/20/20,BSPSY,Psychology
1302,59732960,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
1303,65043650,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
1304,65055620,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
1305,80586030,UG,BBA  ,Bachelor of Busi Admin,6/27/23,BBA,Business Administration (SN)
1306,83388340,UG,BA   ,Bachelor of Arts,8/16/22,BAICS,INTERCULTURAL STUDIES
1307,83391000,UG,BS   ,Bachelor of Science,5/3/22,BSLDR,Organizational Leadership
1308,83392330,UG,BS   ,Bachelor of Science,4/27/23,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1309,83398980,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
1310,83400310,UG,BS   ,Bachelor of Science,12/8/22,BSCJS,Criminal Justice & Legal Studies
1311,83404300,UG,BS   ,Bachelor of Science,12/7/23,BSKPT,Kinesiology: Pre-Physical Therapy
1312,63902510,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
1313,59709020,UG,BS   ,Bachelor of Science,4/24/20,ESED5,Exceptional Student Education 4/1
1314,83414940,UG,BS   ,Bachelor of Science,5/2/23,BSCOM,COMMUNICATION
1315,83417600,UG,BSW  ,Bachelor of Social Work,4/27/23,BSW,Social Work
1316,69718600,UG,BS   ,Bachelor of Science,12/13/19,BSMKT,Marketing
1317,111948760,UG,BSW  ,Bachelor of Social Work,4/27/23,BSW,Social Work
1318,110880770,UG,BS   ,Bachelor of Science,5/2/23,BSPR,PUBLIC RELATIONS
1319,107376220,UG,BA   ,Bachelor of Arts,4/27/23,BPMIM,INTERCULTURAL STUDIES (PA-M)
1320,64176490,UG,BS   ,Bachelor of Science,4/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
1321,75137020,UG,BA   ,Bachelor of Arts,4/27/23,BAWM,WORSHIP MINISTRIES
1322,75151650,UG,BS   ,Bachelor of Science,4/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
1323,65059610,UG,BA   ,Bachelor of Arts,8/18/21,BAICS,INTERCULTURAL STUDIES
1324,65074240,UG,AA   ,Associate of Arts,11/30/18,AAGN,General Education
1325,65082220,UG,BA   ,Bachelor of Arts,12/17/20,BAVAR,Visual Arts
1326,65094190,UG,BS   ,Bachelor of Science,5/3/22,BSMLX,MINISTERIAL LEADERSHIP (SN)
1327,65095520,UG,BS   ,Bachelor of Science,4/29/22,BSPMN,PRACTICAL MINISTRIES
1328,65098180,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
1329,65102170,UG,BS   ,Bachelor of Science,4/30/21,BSACT,Accounting
1330,65106160,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
1331,65107490,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
1332,80627260,UG,BS   ,Bachelor of Science,5/2/23,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
1333,80628590,UG,BS   ,Bachelor of Science,4/29/22,BSBCT,BROADCASTING
1334,80647210,UG,BS   ,Bachelor of Science,12/15/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
1335,31257660,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
1336,31669960,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1337,31759070,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
1338,3485930,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
1339,83428240,UG,BA   ,Bachelor of Arts,6/27/23,BABS,BIBLICAL STUDIES
1340,83432230,UG,BA   ,Bachelor of Arts,12/12/23,BAMUS,Music
1341,83434890,UG,BS   ,Bachelor of Science,4/27/23,BSCOM,COMMUNICATION
1342,83437550,UG,BS   ,Bachelor of Science,4/27/23,BSLGS,Legal Studies
1343,83440210,UG,BS   ,Bachelor of Science,5/2/23,BSSMC,SPORT MANAGEMENT: COACHING
1344,83441540,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
1345,83445530,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
1346,83460160,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
1347,68557510,UG,AML  ,Assoc Min Leadership,4/26/19,AML,Ministerial Leadership (SN)
1348,69797070,UG,BS   ,Bachelor of Science,5/3/22,BSLDO,Organizational Leadership (SN)
1349,110961900,UG,BS   ,Bachelor of Science,10/27/23,BSECE,Early Childhood Education
1350,111878270,UG,BS   ,Bachelor of Science,12/12/23,BSGES,Global Education Studies (SN)
1351,112883750,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
1352,111845020,UG,BS   ,Bachelor of Science,12/8/22,BSGS,General Studies
1353,113845340,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
1354,111234550,UG,BS   ,Bachelor of Science,12/7/23,BSN,Nursing
1355,75179580,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
1356,60254320,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
1357,60259640,UG,BM   ,Bachelor of Music,4/24/20,BMPI,MUSIC PERFORMANCE: INSTRUMENTAL
1358,60268950,UG,BS   ,Bachelor of Science,12/13/19,BSBCT,BROADCASTING
1359,60272940,UG,BS   ,Bachelor of Science,12/10/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
1360,60274270,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
1361,60275600,UG,BS   ,Bachelor of Science,5/3/22,BSN,Nursing
1362,60276930,UG,BS   ,Bachelor of Science,4/24/20,BSMUB,MUSIC BUSINESS
1363,65108820,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
1364,65115470,UG,BS   ,Bachelor of Science,8/30/21,BSPSO,PSYCHOLOGY (SN)
1365,65119460,UG,BME  ,Bachelor of Music Educati,4/30/21,BMED,Music Education
1366,65122120,UG,BS   ,Bachelor of Science,4/24/20,BSDJR,DIGITAL JOURNALISM
1367,65123450,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
1368,65126110,UG,BS   ,Bachelor of Science,8/20/20,BSCOM,COMMUNICATION
1369,65128770,UG,BBA  ,Bachelor of Busi Admin,4/30/21,BBA,Business Administration (SN)
1370,65130100,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
1371,65132760,UG,BS   ,Bachelor of Science,4/30/21,BSKOT,Kinesiology: Pre-Occupational Therapy
1372,65134090,UG,BS   ,Bachelor of Science,4/20/21,ELEMK,Elementary Education
1373,65138080,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
1374,65140740,UG,BS   ,Bachelor of Science,9/1/21,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1375,65142070,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
1376,65143400,UG,BS   ,Bachelor of Science,12/10/20,BSKPT,Kinesiology: Pre-Physical Therapy
1377,65147390,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
1378,65148720,UG,BS   ,Bachelor of Science,4/30/21,BSMKT,Marketing
1379,65150050,UG,BS   ,Bachelor of Science,4/30/21,BSDJR,DIGITAL JOURNALISM
1380,65152710,UG,BS   ,Bachelor of Science,6/30/21,BSCSD,Communication Sciences & Disorders
1381,65154040,UG,BS   ,Bachelor of Science,4/30/21,BSWCJ,Social Work & Criminal Justice
1382,82029080,UG,BS   ,Bachelor of Science,12/15/20,BSPSO,PSYCHOLOGY (SN)
1383,82053020,UG,BS   ,Bachelor of Science,6/28/22,BSCMS,Communication & Mass Media (SN)
1384,82057010,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
1385,83470800,UG,BBA  ,Bachelor of Busi Admin,4/30/21,BBA,Business Administration (SN)
1386,83484100,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
1387,83489420,UG,BS   ,Bachelor of Science,12/15/22,BSBPX,BUSINESS & PROFESSIONAL LEADERSHIP (SN)
1388,83494740,UG,BS   ,Bachelor of Science,5/2/23,BSMKT,Marketing
1389,83496070,UG,BS   ,Bachelor of Science,4/27/23,ELEMK,Elementary Education
1390,83497400,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
1391,83498730,UG,BSW  ,Bachelor of Social Work,5/2/23,BSW,Social Work
1392,83500060,UG,BS   ,Bachelor of Science,4/27/23,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1393,83502720,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
1394,69818350,UG,BS   ,Bachelor of Science,1/23/23,BSLDR,Organizational Leadership
1395,60278260,UG,BS   ,Bachelor of Science,6/30/19,BSKEX,Kinesiology: Exercise Science
1396,60279590,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
1397,60280920,UG,BS   ,Bachelor of Science,4/24/20,BSMGT,Management
1398,60282250,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
1399,60284910,UG,BA   ,Bachelor of Arts,8/20/20,BAWM,WORSHIP MINISTRIES
1400,60286240,UG,BS   ,Bachelor of Science,4/24/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1401,60291560,UG,BS   ,Bachelor of Science,4/24/20,BSSMC,SPORT MANAGEMENT: COACHING
1402,60294220,UG,BS   ,Bachelor of Science,2/28/21,BSMKT,Marketing
1403,60296880,UG,BS   ,Bachelor of Science,4/24/20,BSMGT,Management
1404,60298210,UG,BS   ,Bachelor of Science,4/24/20,BSFIN,Finance
1405,60299540,UG,BS   ,Bachelor of Science,8/31/19,BSBPL,Business & Professional Leadership (SN)
1406,60300870,UG,BS   ,Bachelor of Science,4/26/19,BSSMB,SPORT MANAGEMENT: BUSINESS
1407,60304860,UG,BA   ,Bachelor of Arts,12/10/20,BABCT,BROADCASTING
1408,60306190,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
1409,60310180,UG,BA   ,Bachelor of Arts,4/24/20,BAEIC,ENGLISH & INTERCULTURAL STUDIES
1410,60314170,UG,BA   ,Bachelor of Arts,4/24/20,BAICS,INTERCULTURAL STUDIES
